snapshot_id,node_id,label,depth,n,k,observed_sep,site_null_p50,site_null_p95,q_site,site_reach_pct,site_accept_pct,defl_dims,defl_null_p50,defl_null_p95,q_deflated,defl_reach_pct,defl_accept_pct,cert_site_p95,cert_deflated_p95,trunk_member,feasibility,reps
"20260908_100450_Headless_Run_Auto_ge","n00000013","Computer science",1,520,2,0.036790,0.037870,0.041808,0.7067,100.0,100.0,1,0.037662,0.041977,0.6367,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000008","Other",1,496,2,0.038297,0.036021,0.058819,0.3400,100.0,100.0,1,0.031798,0.036067,0.0433,100.0,100.0,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000014","Philosophy",1,452,2,0.040507,0.034925,0.055870,0.0900,100.0,100.0,1,0.031005,0.035463,0.0000,100.0,97.7,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000007","History",1,329,2,0.060826,0.053527,0.077471,0.2933,100.0,100.0,1,0.034514,0.055892,0.0000,100.0,100.0,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000019","Emergent Concept #4",2,523,2,0.038848,0.037846,0.041967,0.2967,100.0,100.0,1,0.033956,0.037597,0.0133,100.0,100.0,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000029","Emergent Concept #14",2,493,2,0.049377,0.069977,0.075991,0.8333,100.0,100.0,1,0.037774,0.059679,0.1700,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000018","Emergent Concept #3",2,461,2,0.029632,0.033067,0.056207,0.9600,100.0,100.0,1,0.032415,0.052621,0.9333,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000021","Emergent Concept #6",2,455,2,0.032692,0.047312,0.069448,1.0000,100.0,100.0,1,0.037829,0.059258,0.9933,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000020","Emergent Concept #5",2,404,2,0.034858,0.054824,0.078609,1.0000,100.0,100.0,1,0.034552,0.058223,0.4367,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000049","Emergent Concept #34",2,374,2,0.055471,0.076937,0.082782,0.9333,100.0,100.0,1,0.045010,0.067827,0.3967,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000034","Emergent Concept #19",2,373,2,0.041556,0.067346,0.072670,0.9533,100.0,100.0,1,0.044462,0.066430,0.5900,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000050","Emergent Concept #35",2,371,2,0.077714,0.094961,0.102801,0.9900,100.0,100.0,1,0.056586,0.075186,0.0300,100.0,100.0,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000037","Emergent Concept #22",2,355,3,0.045315,0.029353,0.032791,0.0100,100.0,99.3,2,0.026625,0.029628,0.0000,100.0,85.3,true,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000135","Emergent Concept #120",2,346,3,0.077238,0.065270,0.071680,0.0000,100.0,100.0,2,0.058321,0.065430,0.0000,100.0,100.0,true,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000136","Emergent Concept #121",2,337,2,0.031181,0.059231,0.066472,1.0000,100.0,100.0,1,0.037453,0.061674,0.9800,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000032","Emergent Concept #17",2,324,2,0.036627,0.033764,0.057288,0.2433,100.0,100.0,1,0.031231,0.052497,0.0833,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000051","Emergent Concept #36",2,324,4,0.026948,0.030669,0.034923,0.9767,100.0,100.0,3,0.027690,0.031734,0.6367,100.0,89.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000047","Emergent Concept #32",2,310,2,0.028352,0.037934,0.061169,0.9967,100.0,100.0,1,0.031421,0.053141,0.9400,100.0,99.7,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000027","Emergent Concept #12",2,299,2,0.036961,0.037035,0.057712,0.5167,100.0,100.0,1,0.030991,0.035977,0.0500,100.0,100.0,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000033","Emergent Concept #18",2,299,2,0.025758,0.033459,0.056584,1.0000,100.0,100.0,1,0.031735,0.053831,0.9933,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000023","Emergent Concept #8",2,285,2,0.033416,0.037665,0.062093,0.9433,100.0,100.0,1,0.033278,0.057228,0.4867,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000024","Emergent Concept #9",2,279,2,0.037636,0.043738,0.066833,0.9467,100.0,100.0,1,0.033681,0.056701,0.1633,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000026","Emergent Concept #11",2,272,2,0.039645,0.057455,0.068351,0.7800,100.0,100.0,1,0.035833,0.059962,0.3067,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000022","Emergent Concept #7",2,262,2,0.033988,0.067576,0.073564,1.0000,100.0,100.0,1,0.065132,0.072029,1.0000,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000035","Emergent Concept #20",2,255,2,0.051787,0.073680,0.081151,0.9033,100.0,100.0,1,0.063963,0.072804,0.6167,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000036","Emergent Concept #21",2,232,2,0.032905,0.058115,0.067016,0.9900,100.0,100.0,1,0.038470,0.063681,0.9467,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000025","Emergent Concept #10",2,228,2,0.042154,0.045362,0.069232,0.7367,100.0,100.0,1,0.036069,0.061298,0.2200,100.0,99.7,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000048","Emergent Concept #33",2,228,2,0.047866,0.061078,0.070757,0.9967,100.0,100.0,1,0.036255,0.060834,0.2367,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000030","Emergent Concept #15",2,199,2,0.046950,0.049907,0.076792,0.6467,99.0,99.0,1,0.045608,0.071790,0.4667,99.0,99.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000031","Emergent Concept #16",2,145,2,0.033484,0.041974,0.050136,0.9967,100.0,100.0,1,0.041195,0.047666,0.9833,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000052","Emergent Concept #37",2,140,2,0.057841,0.060807,0.075080,0.6900,98.3,98.3,1,0.054242,0.064379,0.2933,99.7,99.7,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000056","Emergent Concept #41",3,282,3,0.043122,0.031082,0.035397,0.0433,100.0,99.3,2,0.028826,0.032170,0.0033,100.0,97.7,true,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000060","Emergent Concept #45",3,277,3,0.052776,0.065843,0.072251,0.8467,100.0,100.0,2,0.036826,0.059854,0.1433,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000062","Emergent Concept #47",3,259,2,0.045609,0.055822,0.079498,0.9867,100.0,100.0,1,0.038964,0.063549,0.3900,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000092","Emergent Concept #77",3,257,2,0.045013,0.050787,0.074456,0.8167,100.0,100.0,1,0.036573,0.061522,0.2867,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000055","Emergent Concept #40",3,254,2,0.057046,0.074136,0.086516,0.7400,100.0,100.0,1,0.040316,0.065599,0.2400,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000091","Emergent Concept #76",3,249,2,0.048035,0.076638,0.085377,0.9400,100.0,100.0,1,0.049653,0.074488,0.6500,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000058","Emergent Concept #43",3,241,2,0.037967,0.042344,0.066924,0.8633,100.0,100.0,1,0.033236,0.058269,0.1667,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000057","Emergent Concept #42",3,233,2,0.045912,0.076298,0.083115,0.9800,100.0,100.0,1,0.074327,0.084349,0.9867,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000061","Emergent Concept #46",3,218,2,0.028997,0.065783,0.074725,1.0000,100.0,100.0,1,0.043428,0.069523,1.0000,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000099","Emergent Concept #84",3,208,2,0.034480,0.040222,0.065343,0.9433,100.0,100.0,1,0.036974,0.062298,0.8167,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000213","Emergent Concept #198",3,190,2,0.027728,0.045591,0.072000,1.0000,100.0,100.0,1,0.040988,0.066645,1.0000,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000215","Emergent Concept #200",3,184,2,0.034666,0.043702,0.053738,0.9967,100.0,100.0,1,0.037430,0.044480,0.8100,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000120","Emergent Concept #105",3,181,2,0.037541,0.040383,0.045873,0.8233,100.0,100.0,1,0.037076,0.043125,0.4367,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000072","Emergent Concept #57",3,176,2,0.030425,0.039005,0.045253,1.0000,100.0,100.0,1,0.036116,0.041460,0.9800,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000098","Emergent Concept #83",3,161,2,0.032365,0.038924,0.044633,0.9900,100.0,100.0,1,0.038051,0.043109,0.9767,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000080","Emergent Concept #65",3,156,2,0.039494,0.044393,0.050168,0.9000,100.0,100.0,1,0.041095,0.047469,0.7033,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000202","Emergent Concept #187",3,154,2,0.044585,0.049763,0.057388,0.8867,100.0,100.0,1,0.047128,0.055886,0.7500,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000079","Emergent Concept #64",3,152,2,0.036801,0.046679,0.053848,0.9933,99.7,99.7,1,0.044636,0.052574,0.9867,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000097","Emergent Concept #82",3,149,2,0.037891,0.044567,0.051196,0.9700,100.0,100.0,1,0.041330,0.048255,0.8400,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000081","Emergent Concept #66",3,148,2,0.033024,0.041587,0.047750,0.9967,100.0,100.0,1,0.038761,0.044410,0.9800,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000122","Emergent Concept #107",3,146,2,0.054769,0.049841,0.058668,0.1667,100.0,100.0,1,0.039857,0.045114,0.0000,99.7,99.7,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000118","Emergent Concept #103",3,145,2,0.033982,0.043987,0.051736,1.0000,100.0,100.0,1,0.042150,0.050018,0.9933,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000114","Emergent Concept #99",3,136,2,0.035373,0.040696,0.048210,0.9600,99.7,99.7,1,0.037158,0.042055,0.7633,99.7,99.7,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000112","Emergent Concept #97",3,135,2,0.029936,0.040390,0.046095,0.9833,98.3,98.3,1,0.038555,0.043756,0.9933,99.3,99.3,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000119","Emergent Concept #104",3,135,2,0.044573,0.047885,0.055778,0.7733,98.3,98.3,1,0.046477,0.054330,0.6933,99.0,99.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000078","Emergent Concept #63",3,130,2,0.042836,0.047585,0.056627,0.8467,97.7,97.7,1,0.042978,0.049850,0.5100,95.0,95.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000100","Emergent Concept #85",3,127,2,0.038252,0.045899,0.054217,0.8900,93.7,93.7,1,0.039004,0.044633,0.5900,91.7,91.7,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000077","Emergent Concept #62",3,126,2,0.040990,0.046672,0.054522,0.8167,90.3,90.3,1,0.041608,0.048766,0.5667,90.0,90.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000152","Emergent Concept #137",4,157,2,0.045026,0.048244,0.057421,0.7600,100.0,100.0,1,0.043310,0.050846,0.3633,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000140","Emergent Concept #125",4,150,2,0.051443,0.050418,0.060101,0.3967,100.0,100.0,1,0.041644,0.047990,0.0100,100.0,100.0,false,true,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000153","Emergent Concept #138",4,145,2,0.040849,0.047582,0.055520,0.9133,99.7,99.7,1,0.040881,0.046713,0.5067,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000170","Emergent Concept #155",4,143,2,0.038552,0.048085,0.056715,0.9933,100.0,100.0,1,0.043255,0.049311,0.9200,100.0,100.0,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000146","Emergent Concept #131",4,131,2,0.032404,0.045182,0.053216,0.9667,96.7,96.7,1,0.043894,0.050806,0.9767,98.3,98.3,false,false,false,OK,300
"20260908_100450_Headless_Run_Auto_ge","n00000175","Emergent Concept #160",4,131,2,0.034106,0.045121,0.051951,0.9633,96.7,96.7,1,0.041967,0.046910,0.9767,98.3,98.3,false,false,false,OK,300
