question_id,domain,ll_T,ll_B,ll_P,dB,dP,dBP,top1_T,top1_B,top1_P,affected_B,affected_P
10112,Physics,406.24121844,406.24121844,406.24121843,0.0,-1.0000007932831068e-08,1.0000007932831068e-08,n00000243,n00000243,n00000243,0,1
10113,Physics,390.82257842,390.82257842,390.82186933,0.0,-0.0007090899999866451,0.0007090899999866451,n00000243,n00000243,n00000243,0,1
10114,Physics,410.10565482,410.10565482,410.10554336,0.0,-0.00011145999997097533,0.00011145999997097533,n00000064,n00000064,n00000064,0,1
10115,Physics,410.17150088,410.17150088,410.17147089,0.0,-2.998999997316787e-05,2.998999997316787e-05,n00000064,n00000064,n00000064,0,1
10121,Physics,423.32970134,423.32953434,423.32970134,-0.00016699999997626946,0.0,-0.00016699999997626946,n00000030,n00000030,n00000030,1,0
10123,Physics,390.36657477,390.36657477,390.36657422,0.0,-5.499999815583578e-07,5.499999815583578e-07,n00000169,n00000169,n00000169,0,1
10124,Physics,400.04168177,400.04168181,400.04167464,3.999997488790541e-08,-7.130000028610084e-06,7.170000003497989e-06,n00000243,n00000243,n00000243,1,1
10125,Physics,391.81624617,391.81625527,391.81650188,9.099999999762076e-06,0.0002557099999762613,-0.00024660999997649924,n00000192,n00000192,n00000192,1,1
10128,Physics,430.21473871,430.2146779,430.21473871,-6.080999997948311e-05,0.0,-6.080999997948311e-05,n00000030,n00000030,n00000030,1,0
10130,Physics,398.57272093,398.62207026,404.73013937,0.04934932999998409,6.157418440000015,-6.108069110000031,n00000173,n00000173,n00000037,1,1
10132,Physics,387.40034101,387.40034101,387.39934791,0.0,-0.000993099999959668,0.000993099999959668,n00000243,n00000243,n00000243,0,1
10136,Physics,406.86964794,406.7610398,406.87076512,-0.10860814000000119,0.0011171799999942778,-0.10972531999999546,n00000192,n00000192,n00000192,1,1
10140,Physics,404.37882113,404.4755208,404.37900474,0.09669967000002089,0.0001836100000218721,0.09651605999999902,n00000037,n00000037,n00000037,1,1
10150,Physics,381.89785211,381.89785212,381.89785211,1.0000007932831068e-08,0.0,1.0000007932831068e-08,n00000189,n00000189,n00000189,1,0
10153,Physics,400.170743,400.170743,400.17150639,0.0,0.0007633899999746063,-0.0007633899999746063,n00000243,n00000243,n00000243,0,1
10157,Physics,390.55969568,390.5596957,390.53605108,2.0000015865662135e-08,-0.02364460000001145,0.023644620000027317,n00000064,n00000064,n00000064,1,1
10158,Physics,380.68017123,380.68017123,380.68016167,0.0,-9.559999966768373e-06,9.559999966768373e-06,n00000304,n00000304,n00000304,0,1
10166,Physics,386.35162009,386.35162009,386.31555509,0.0,-0.036065000000007785,0.036065000000007785,n00000172,n00000172,n00000172,0,1
10171,Physics,393.56544218,393.08985946,393.9312382,-0.47558271999997714,0.3657960200000048,-0.8413787399999819,n00000243,n00000243,n00000243,1,1
10174,Physics,392.73758129,392.73758129,392.73559413,0.0,-0.0019871599999987666,0.0019871599999987666,n00000169,n00000169,n00000169,0,1
10176,Physics,413.34839035,413.27182161,413.34839035,-0.0765687399999706,0.0,-0.0765687399999706,n00000191,n00000191,n00000191,1,0
10178,Physics,398.89760617,398.87798806,398.8976062,-0.019618110000010347,2.999996695507434e-08,-0.019618139999977302,n00000037,n00000037,n00000037,1,1
10181,Physics,394.70833038,394.70833067,394.71088013,2.900000026784255e-07,0.002549750000014228,-0.0025494600000115497,n00000037,n00000037,n00000037,1,1
10182,Physics,388.57186624,388.57186624,388.57186624,0.0,0.0,0.0,n00000303,n00000303,n00000303,0,0
10185,Physics,403.93164869,403.93164869,403.93107627,0.0,-0.0005724199999690427,0.0005724199999690427,n00000064,n00000064,n00000064,0,1
10211,Physics,383.60093683,383.56608806,383.60085881,-0.03484876999999642,-7.802000004630827e-05,-0.03477074999995011,n00000173,n00000173,n00000173,1,1
10213,Physics,388.81893145,388.81893125,388.78141587,-1.9999998812636477e-07,-0.03751557999999022,0.037515380000002096,n00000064,n00000064,n00000064,1,1
10215,Physics,395.23353156,395.23353156,395.23112886,0.0,-0.002402700000004643,0.002402700000004643,n00000064,n00000064,n00000064,0,1
10224,Physics,434.33139503,434.33139503,434.33139503,0.0,0.0,0.0,n00000030,n00000030,n00000030,0,0
10225,Physics,394.27312844,394.27311334,394.27312844,-1.5099999984613532e-05,0.0,-1.5099999984613532e-05,n00000191,n00000191,n00000191,1,0
10226,Physics,397.42522679,397.42522679,397.42522679,0.0,0.0,0.0,n00000188,n00000188,n00000188,0,0
10240,Physics,392.95322585,394.29727134,392.95321392,1.344045489999985,-1.1930000027859933e-05,1.3440574200000128,n00000171,n00000190,n00000171,1,1
10242,Physics,391.57107442,391.57107545,391.57107442,1.030000021273736e-06,0.0,1.030000021273736e-06,n00000188,n00000188,n00000188,1,0
10244,Physics,385.48901772,389.77336368,385.48901721,4.284345959999996,-5.100000066704524e-07,4.284346470000003,n00000171,n00000190,n00000171,1,1
10247,Physics,393.15384524,393.15384524,393.1537301,0.0,-0.0001151399999912428,0.0001151399999912428,n00000303,n00000303,n00000303,0,1
10252,Physics,394.3149807,394.3149807,394.31498011,0.0,-5.899999564462632e-07,5.899999564462632e-07,n00000303,n00000303,n00000303,0,1
10254,Physics,379.15189272,379.15189272,379.15181688,0.0,-7.583999996541024e-05,7.583999996541024e-05,n00000040,n00000040,n00000040,0,1
10255,Physics,386.07955864,386.0795586,386.07955863,-4.000003173132427e-08,-1.0000007932831068e-08,-3.00000237984932e-08,n00000173,n00000173,n00000173,1,1
10258,Physics,379.94989718,379.9505435,379.9498981,0.0006463199999870994,9.19999990856013e-07,0.0006453999999962434,n00000188,n00000188,n00000188,1,1
10260,Physics,381.26572791,381.26572791,381.26570452,0.0,-2.339000002393732e-05,2.339000002393732e-05,n00000169,n00000169,n00000169,0,1
10264,Physics,390.49413534,390.49413534,390.4900504,0.0,-0.004084940000041115,0.004084940000041115,n00000243,n00000243,n00000243,0,1
10265,Physics,380.23046011,380.23046011,380.23040486,0.0,-5.525000000261571e-05,5.525000000261571e-05,n00000304,n00000304,n00000304,0,1
10269,Physics,400.96321332,400.96929848,400.96321332,0.006085159999997813,0.0,0.006085159999997813,n00000190,n00000190,n00000190,1,0
10271,Physics,406.40643837,406.40643837,406.40643788,0.0,-4.899999908047903e-07,4.899999908047903e-07,n00000243,n00000243,n00000243,0,1
10274,Physics,408.83231206,408.83231206,408.83230651,0.0,-5.549999968934571e-06,5.549999968934571e-06,n00000064,n00000064,n00000064,0,1
10277,Physics,396.92651177,396.92651308,396.81118479,1.3100000160193304e-06,-0.11532697999996344,0.11532828999997946,n00000066,n00000066,n00000066,1,1
10278,Physics,406.29922924,406.29922924,406.29894445,0.0,-0.000284789999966506,0.000284789999966506,n00000066,n00000066,n00000066,0,1
10280,Physics,388.32944441,388.32949079,388.32944455,4.638000001477849e-05,1.3999999737279722e-07,4.624000001740569e-05,n00000066,n00000066,n00000066,1,1
10282,Physics,396.52428619,396.52428619,396.52428619,0.0,0.0,0.0,n00000066,n00000066,n00000066,0,0
10284,Physics,392.04206581,391.97267086,392.04206587,-0.06939495000000306,5.999999075356754e-08,-0.06939500999999382,n00000190,n00000190,n00000190,1,1
10287,Physics,392.54679363,392.54747826,392.54679562,0.0006846299999665462,1.9899999870176543e-06,0.0006826399999795285,n00000170,n00000170,n00000170,1,1
10288,Physics,382.28690052,383.27541364,382.29844918,0.9885131199999933,0.01154865999995991,0.9769644600000333,n00000171,n00000171,n00000171,1,1
10289,Physics,401.74384747,401.74384747,401.74322227,0.0,-0.0006252000000017688,0.0006252000000017688,n00000066,n00000066,n00000066,0,1
10290,Physics,394.49794349,394.49773438,394.49794349,-0.00020911000001433422,0.0,-0.00020911000001433422,n00000170,n00000170,n00000170,1,0
10293,Physics,399.47160147,399.47160147,399.47158567,0.0,-1.579999997147752e-05,1.579999997147752e-05,n00000066,n00000066,n00000066,0,1
10295,Physics,379.24463884,379.2365836,379.24463884,-0.008055239999976038,0.0,-0.008055239999976038,n00000173,n00000173,n00000173,1,0
10296,Physics,381.59490404,381.59490287,381.60951133,-1.1700000186465331e-06,0.014607289999958084,-0.01460845999997673,n00000173,n00000173,n00000173,1,1
10297,Physics,373.56541896,373.56541853,373.64078556,-4.3000000005122274e-07,0.07536659999999529,-0.07536702999999534,n00000173,n00000173,n00000173,1,1
10300,Physics,396.91150745,396.91150745,396.91150733,0.0,-1.199999815071351e-07,1.199999815071351e-07,n00000243,n00000243,n00000243,0,1
10303,Physics,410.02571103,409.94905676,410.02571103,-0.07665427000000591,0.0,-0.07665427000000591,n00000191,n00000191,n00000191,1,0
10307,Physics,397.97650033,397.97650033,397.97642099,0.0,-7.934000001341701e-05,7.934000001341701e-05,n00000064,n00000064,n00000064,0,1
10315,Physics,414.5974004,415.13888273,414.59747778,0.5414823299999512,7.737999999335443e-05,0.5414049499999578,n00000037,n00000037,n00000037,1,1
10319,Physics,390.71220799,390.71220799,390.75009565,0.0,0.03788765999996713,-0.03788765999996713,n00000169,n00000169,n00000169,0,1
10320,Physics,393.86532173,393.86532173,393.86532168,0.0,-4.999998282073648e-08,4.999998282073648e-08,n00000169,n00000169,n00000169,0,1
10321,Physics,404.39903998,404.39903998,404.3990277,0.0,-1.2280000021291926e-05,1.2280000021291926e-05,n00000064,n00000064,n00000064,0,1
10322,Physics,399.03593298,399.03593309,399.03976091,1.1000003041772288e-07,0.003827929999999924,-0.003827819999969506,n00000193,n00000193,n00000193,1,1
10325,Physics,394.26099195,394.26099195,394.25957281,0.0,-0.0014191399999958776,0.0014191399999958776,n00000243,n00000243,n00000243,0,1
10326,Physics,389.32045582,389.32045582,389.32045581,0.0,-1.0000007932831068e-08,1.0000007932831068e-08,n00000243,n00000243,n00000243,0,1
10329,Physics,389.26220819,389.26220773,389.24752564,-4.6000002384971594e-07,-0.014682550000031824,0.014682090000007975,n00000192,n00000192,n00000192,1,1
10332,Physics,385.75884376,385.75884376,385.77410918,0.0,0.015265419999991536,-0.015265419999991536,n00000173,n00000173,n00000173,0,1
10334,Physics,378.70525938,378.70525939,378.68607777,1.0000007932831068e-08,-0.019181609999975535,0.019181619999983468,n00000040,n00000040,n00000040,1,1
10335,Physics,399.30955179,399.30955179,399.30952843,0.0,-2.3360000000138825e-05,2.3360000000138825e-05,n00000064,n00000064,n00000064,0,1
10336,Physics,387.39686168,387.39686168,387.39685133,0.0,-1.034999996818442e-05,1.034999996818442e-05,n00000121,n00000121,n00000121,0,1
10344,Physics,402.93783119,402.93783119,402.93781582,0.0,-1.5369999971426296e-05,1.5369999971426296e-05,n00000064,n00000064,n00000064,0,1
10345,Physics,405.199219,405.199219,405.19920242,0.0,-1.6580000021804153e-05,1.6580000021804153e-05,n00000066,n00000066,n00000066,0,1
10347,Physics,397.44795739,397.44795739,398.23828659,0.0,0.7903291999999738,-0.7903291999999738,n00000303,n00000303,n00000303,0,1
10349,Physics,398.43044608,398.4304458,398.43044608,-2.800000515890133e-07,0.0,-2.800000515890133e-07,n00000170,n00000170,n00000170,1,0
10354,Physics,389.94907201,389.94849675,389.94907672,-0.0005752600000050734,4.709999984697788e-06,-0.0005799699999897712,n00000170,n00000170,n00000170,1,1
10358,Computer science,381.85603061,381.85603035,381.85491783,-2.599999788799323e-07,-0.001112780000028124,0.0011125200000492441,n00000078,n00000078,n00000078,1,1
10359,Computer science,379.18764404,379.18764404,379.18764404,0.0,0.0,0.0,n00000130,n00000130,n00000130,0,0
10361,Computer science,388.35019824,388.35019825,388.35019824,1.0000007932831068e-08,0.0,1.0000007932831068e-08,n00000130,n00000130,n00000130,1,0
10362,Computer science,371.32937315,371.33048162,371.3354079,0.001108470000019679,0.006034750000026179,-0.0049262800000065,n00000037,n00000037,n00000037,1,1
10367,Computer science,400.45751608,400.45751608,400.45751608,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10368,Computer science,384.62939809,384.62939809,384.62939812,0.0,3.00000237984932e-08,-3.00000237984932e-08,n00000129,n00000129,n00000129,0,1
10369,Computer science,383.00852528,383.00852528,383.00852528,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10370,Computer science,380.97581594,380.97581594,380.97581594,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10372,Computer science,382.34615438,382.34615438,382.34615438,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
10375,Computer science,391.33948176,391.34062934,391.33948176,0.0011475800000084746,0.0,0.0011475800000084746,n00000245,n00000245,n00000245,1,0
10379,Computer science,380.00363034,380.00363034,380.00363034,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10384,Computer science,375.67940019,375.67940019,375.67940093,0.0,7.399999617518915e-07,-7.399999617518915e-07,n00000129,n00000129,n00000129,0,1
10386,Computer science,390.22650014,390.22650014,390.22650015,0.0,1.0000007932831068e-08,-1.0000007932831068e-08,n00000196,n00000196,n00000196,0,1
10387,Computer science,385.39217324,385.39217342,385.39217324,1.800000291041215e-07,0.0,1.800000291041215e-07,n00000158,n00000158,n00000158,1,0
10389,Computer science,402.90692123,402.90692123,402.90692123,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10392,Computer science,403.14121555,403.14121555,403.14121555,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10393,Computer science,391.80126773,391.80126776,391.80126774,2.999996695507434e-08,1.0000007932831068e-08,1.9999959022243274e-08,n00000196,n00000196,n00000196,1,1
10404,Computer science,379.12438468,379.1243845,379.12438467,-1.7999997226070263e-07,-1.0000007932831068e-08,-1.6999996432787157e-07,n00000129,n00000129,n00000129,1,1
10405,Computer science,380.92006617,380.92006637,380.92006617,1.9999998812636477e-07,0.0,1.9999998812636477e-07,n00000129,n00000129,n00000129,1,0
10406,Computer science,371.96876481,371.9687648,371.96876481,-1.0000007932831068e-08,0.0,-1.0000007932831068e-08,n00000154,n00000154,n00000154,1,0
10409,Computer science,386.36517767,386.36517767,386.36517767,0.0,0.0,0.0,n00000246,n00000246,n00000246,0,0
10418,Computer science,383.90533429,383.90533429,383.90533429,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10419,Computer science,404.56538528,404.56538528,404.56538528,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10423,Computer science,395.35320588,395.35320604,395.35320589,1.599999563950405e-07,1.0000007932831068e-08,1.4999994846220943e-07,n00000245,n00000245,n00000245,1,1
10435,Computer science,383.02422418,383.02421136,383.02424841,-1.2819999994917453e-05,2.4230000008174102e-05,-3.7050000003091554e-05,n00000130,n00000130,n00000130,1,1
10439,Computer science,382.45177281,382.45177281,382.45177281,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10440,Computer science,380.60049688,380.60049672,380.60049688,-1.599999563950405e-07,0.0,-1.599999563950405e-07,n00000129,n00000129,n00000129,1,0
10441,Computer science,371.75013657,371.75013657,371.75013657,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10443,Computer science,378.49829951,378.50056093,378.49829951,0.0022614200000248275,0.0,0.0022614200000248275,n00000241,n00000241,n00000241,1,0
10447,Computer science,386.68045671,386.68045786,386.68045671,1.150000002780871e-06,0.0,1.150000002780871e-06,n00000130,n00000130,n00000130,1,0
10452,Computer science,399.50750671,399.50750671,399.50750671,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10455,Computer science,406.63262804,406.63262804,406.63262804,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10457,Computer science,377.40519538,377.40518947,377.40519286,-5.910000027142814e-06,-2.520000009553769e-06,-3.3900000175890455e-06,n00000129,n00000129,n00000129,1,1
10459,Computer science,381.38192489,381.3819249,381.38192497,1.0000007932831068e-08,8.000000661922968e-08,-6.999999868639861e-08,n00000129,n00000129,n00000129,1,1
10461,Computer science,385.89920552,385.89920552,385.89920549,0.0,-3.00000237984932e-08,3.00000237984932e-08,n00000129,n00000129,n00000129,0,1
10462,Computer science,386.81925938,386.81925938,386.81925938,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
10466,Computer science,380.0227652,380.0227652,380.0227652,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10467,Computer science,381.46963404,381.46963404,381.46963404,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10484,Computer science,375.72422578,375.7242258,375.72422486,2.0000015865662135e-08,-9.19999990856013e-07,9.400000067216752e-07,n00000130,n00000130,n00000130,1,1
10487,Computer science,404.19654048,404.19654048,404.19654048,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10490,Computer science,403.93650227,403.93650227,403.93650227,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10493,Computer science,398.24335471,398.24335471,398.24335473,0.0,2.0000015865662135e-08,-2.0000015865662135e-08,n00000196,n00000196,n00000196,0,1
10495,Computer science,384.15062334,384.1506232,384.15063322,-1.3999999737279722e-07,9.879999993245292e-06,-1.001999999061809e-05,n00000129,n00000129,n00000129,1,1
10497,Computer science,378.47554599,378.47554599,378.47554599,0.0,0.0,0.0,n00000130,n00000130,n00000130,0,0
10498,Computer science,380.83391226,380.83391226,380.83391226,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
10505,Computer science,374.67713255,374.67703441,374.67713255,-9.814000003416368e-05,0.0,-9.814000003416368e-05,n00000238,n00000238,n00000238,1,0
10515,Computer science,387.63152866,387.63152871,387.63152866,4.999998282073648e-08,0.0,4.999998282073648e-08,n00000130,n00000130,n00000130,1,0
10518,Computer science,378.42728094,378.42728094,378.42728094,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10520,Computer science,384.71762526,384.71762526,384.71762526,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10524,Computer science,387.6448654,387.64486576,387.6448654,3.6000000136482413e-07,0.0,3.6000000136482413e-07,n00000245,n00000245,n00000245,1,0
10526,Computer science,401.42874925,401.42874925,401.42874925,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10531,Computer science,382.4675129,382.4675129,382.4675129,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10538,Computer science,384.74776054,384.74776078,384.74776057,2.4000001985768904e-07,3.00000237984932e-08,2.0999999605919584e-07,n00000130,n00000130,n00000130,1,1
10544,Computer science,373.57445954,373.57445953,373.57445954,-1.0000007932831068e-08,0.0,-1.0000007932831068e-08,n00000154,n00000154,n00000154,1,0
10547,Computer science,391.48018046,391.48018048,391.48018047,2.0000015865662135e-08,1.0000007932831068e-08,1.0000007932831068e-08,n00000196,n00000196,n00000196,1,1
10558,Computer science,406.13576158,406.13576158,406.13576158,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10559,Computer science,399.33612352,399.33612352,399.33612352,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10560,Computer science,400.03305513,400.03305513,400.03305513,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10561,Computer science,394.59009454,394.59009454,394.59009454,0.0,0.0,0.0,n00000245,n00000245,n00000245,0,0
10562,Computer science,370.21909624,370.21723547,370.21909624,-0.0018607700000075056,0.0,-0.0018607700000075056,n00000196,n00000196,n00000196,1,0
10563,Computer science,374.60653556,374.60653555,374.60653744,-1.0000007932831068e-08,1.8800000134433503e-06,-1.8900000213761814e-06,n00000129,n00000129,n00000129,1,1
10564,Computer science,381.59579358,381.58281509,381.59582564,-0.012978490000023157,3.205999996680475e-05,-0.013010549999989962,n00000180,n00000180,n00000180,1,1
10568,Computer science,383.10534344,383.10534344,383.10534344,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10580,Computer science,385.00489502,385.00489502,385.00489502,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10581,Computer science,384.45558466,384.455582,384.45558466,-2.660000006926566e-06,0.0,-2.660000006926566e-06,n00000155,n00000155,n00000155,1,0
10583,Computer science,386.83468502,386.83468333,386.83468514,-1.6899999764063978e-06,1.199999815071351e-07,-1.8099999579135329e-06,n00000129,n00000129,n00000129,1,1
10585,Computer science,397.56228212,397.56228212,397.56228212,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
10587,Computer science,382.09411731,382.09411731,382.09411731,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10592,Computer science,371.58689463,371.60225024,371.59637413,0.015355609999971875,0.009479499999997643,0.005876109999974233,n00000037,n00000037,n00000037,1,1
10595,Computer science,373.66123871,373.66153361,373.66687263,0.00029489999997167615,0.005633919999979753,-0.005339020000008077,n00000187,n00000187,n00000187,1,1
10603,Computer science,407.50347016,407.50347016,407.50347016,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10607,Computer science,372.44153781,372.44153781,372.44153781,0.0,0.0,0.0,n00000130,n00000130,n00000130,0,0
10610,Computer science,366.94626787,366.94640208,366.94645824,0.00013420999999880223,0.00019037000004118454,-5.616000004238231e-05,n00000037,n00000037,n00000037,1,1
10616,Computer science,381.79296654,381.79296666,381.79296654,1.199999815071351e-07,0.0,1.199999815071351e-07,n00000129,n00000129,n00000129,1,0
10622,Computer science,378.54533955,378.54533955,378.54533955,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10623,Computer science,384.05056411,384.05056447,384.05056411,3.6000000136482413e-07,0.0,3.6000000136482413e-07,n00000159,n00000159,n00000159,1,0
10625,Computer science,377.72263502,377.72260272,377.72263152,-3.229999998666244e-05,-3.4999999911633495e-06,-2.8799999995499093e-05,n00000129,n00000129,n00000129,1,1
10627,Computer science,390.78362037,390.78362037,390.78362037,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10630,Computer science,394.9515575,394.9515575,394.9515575,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10631,Computer science,400.61659787,400.61659787,400.61659787,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10633,Computer science,396.48743068,396.48743068,396.48743068,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10637,Computer science,372.50693308,372.50693308,372.50693308,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10638,Computer science,390.75968525,390.75968525,390.75968525,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10642,Computer science,386.34442064,386.34442064,386.34442064,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
10644,Computer science,381.85198604,381.85330503,381.85198604,0.001318990000015674,0.0,0.001318990000015674,n00000245,n00000245,n00000245,1,0
10645,Computer science,380.00264972,380.0026506,380.00264981,8.799999591246888e-07,8.999995770864189e-08,7.900000014160469e-07,n00000130,n00000130,n00000130,1,1
10646,Computer science,383.94196558,383.95602003,383.9420779,0.014054450000003271,0.0001123200000279212,0.01394212999997535,n00000130,n00000130,n00000130,1,1
10651,Computer science,383.42896847,383.42896847,383.42896847,0.0,0.0,0.0,n00000130,n00000130,n00000130,0,0
10653,Computer science,398.23749425,398.23749439,398.23749425,1.3999999737279722e-07,0.0,1.3999999737279722e-07,n00000196,n00000196,n00000196,1,0
10654,Computer science,377.32707126,377.3270712,377.32707126,-6.00000475969864e-08,0.0,-6.00000475969864e-08,n00000128,n00000128,n00000128,1,0
10655,Computer science,391.8165987,391.81659872,391.8165987,2.0000015865662135e-08,0.0,2.0000015865662135e-08,n00000196,n00000196,n00000196,1,0
10656,Computer science,376.80067911,376.80067911,376.80067911,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10659,Computer science,375.02840497,375.02840497,375.02840497,0.0,0.0,0.0,n00000130,n00000130,n00000130,0,0
10660,Computer science,379.42659929,379.42659928,379.42659929,-1.0000007932831068e-08,0.0,-1.0000007932831068e-08,n00000130,n00000130,n00000130,1,0
10663,Computer science,393.53348711,393.53348712,393.53348712,1.0000007932831068e-08,1.0000007932831068e-08,0.0,n00000245,n00000245,n00000245,1,1
10672,Computer science,378.00436618,377.99248714,378.00436618,-0.011879039999996621,0.0,-0.011879039999996621,n00000161,n00000161,n00000161,1,0
10675,Computer science,389.30034496,389.30034496,389.30034496,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
10678,Computer science,381.43604633,381.43604633,381.43604633,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
10681,Computer science,377.27558061,377.27561572,377.27558479,3.5109999998894637e-05,4.1799999621616735e-06,3.093000003673296e-05,n00000130,n00000130,n00000130,1,1
10685,Computer science,398.32614052,398.32614055,398.32614052,2.999996695507434e-08,0.0,2.999996695507434e-08,n00000196,n00000196,n00000196,1,0
10686,Computer science,379.30609431,379.3060943,379.30609428,-1.0000007932831068e-08,-2.999996695507434e-08,1.9999959022243274e-08,n00000181,n00000181,n00000181,1,1
10689,Computer science,381.61766854,381.61766856,381.61766854,2.0000015865662135e-08,0.0,2.0000015865662135e-08,n00000129,n00000129,n00000129,1,0
10693,Computer science,399.68124983,399.68124983,399.68124983,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10694,Computer science,389.42625492,389.42625492,389.42625492,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10702,Computer science,386.54822485,386.54822485,386.54822485,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
10704,Computer science,381.53371721,381.53371722,381.53371721,1.0000007932831068e-08,0.0,1.0000007932831068e-08,n00000129,n00000129,n00000129,1,0
10710,Computer science,380.23197493,380.22109451,380.23197493,-0.01088041999997813,0.0,-0.01088041999997813,n00000241,n00000241,n00000241,1,0
10715,Computer science,384.18839601,384.18839602,384.18839601,1.0000007932831068e-08,0.0,1.0000007932831068e-08,n00000129,n00000129,n00000129,1,0
10717,Computer science,380.04619079,380.04619076,380.04619079,-3.00000237984932e-08,0.0,-3.00000237984932e-08,n00000154,n00000154,n00000154,1,0
10722,Computer science,383.75100016,383.75100016,383.75100016,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
10723,Computer science,381.61797195,381.61797195,381.61797215,0.0,1.9999998812636477e-07,-1.9999998812636477e-07,n00000129,n00000129,n00000129,0,1
10725,Computer science,384.15175205,384.15175224,384.15175205,1.899999801935337e-07,0.0,1.899999801935337e-07,n00000130,n00000130,n00000130,1,0
10729,Computer science,389.17063882,389.17063882,389.17063882,0.0,0.0,0.0,n00000245,n00000245,n00000245,0,0
10731,Computer science,396.38325713,396.38325713,396.38325713,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10735,Computer science,381.04736298,381.07938445,381.04736351,0.03202147000001787,5.300000225361146e-07,0.032020939999995335,n00000129,n00000129,n00000129,1,1
10740,Computer science,378.86634246,378.86634142,378.86634673,-1.0399999723631481e-06,4.269999976713734e-06,-5.309999949076882e-06,n00000193,n00000193,n00000193,1,1
10748,Computer science,385.30409248,385.30409248,385.30409248,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10751,Computer science,380.02177532,380.02177413,380.02177532,-1.1900000345121953e-06,0.0,-1.1900000345121953e-06,n00000154,n00000154,n00000154,1,0
10754,Computer science,381.1700739,381.1700739,381.1700739,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10759,Computer science,414.63027489,414.63027489,414.63027489,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
10763,Computer science,372.58147835,372.58147835,372.58147835,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10765,Computer science,380.49352175,380.49352167,380.49352175,-8.000000661922968e-08,0.0,-8.000000661922968e-08,n00000130,n00000130,n00000130,1,0
10773,Computer science,378.33690687,378.33690687,378.33690687,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
10775,Philosophy,387.61073678,387.61073678,387.61073678,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
10777,Philosophy,383.17799617,383.17799643,383.17799617,2.600000357233512e-07,0.0,2.600000357233512e-07,n00000242,n00000242,n00000242,1,0
10783,Philosophy,394.2978168,394.29739537,394.2978168,-0.00042143000001715336,0.0,-0.00042143000001715336,n00000142,n00000142,n00000142,1,0
